,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
10,Allah_Waariyan_resampled.mp3,69,0.00014747120060790392,3.881382157478796e-05,2.6162839991470076e-05,3.372825938735657e-05,2.438164354733664e-05,1.8181576160514532e-05,1.773644730145172e-05,1.2522269507702349e-05,1.3143086083404852e-05,5.124865861031744e-06,5.1627450079186284e-06,2.300491499310095e-06,1.8083821985251589e-06,1.3347951558358443e-06,1.2084881076280039e-06,1.1204063076309921e-06,1.136135334852991e-06,1.203925218855708e-06,1.2329197662195721e-06,5.680464359962992e-07,8.157398272592778e-07,6.053564807664754e-07,9.481774599588976e-07,7.711743011759413e-07,5.475357543704098e-07,3.5694875714279945e-07,2.471019029447772e-07,2.6311622337607733e-07,2.479532977454195e-07,3.1273973568051667e-07,1.8162208309708445e-07,7.226525576568947e-10,3.9765391582856975e-16,2.0854522643867902e-17,4.098071515207255e-18,1.4043761643003376e-18,7.122166801080717e-19,4.877464587718563e-19,3.977670560247601e-19,3.5766826010642825e-19,3.2682109836035434e-19,3.0982596066437695e-19,3.0840629789483958e-19,3.040310618027698e-19,3.0533230408104583e-19,3.0824119300824832e-19,3.0664197309338754e-19,2.960992956251771e-19,2.9321982519710893e-19,2.89454821110205e-19,3.093575120342032e-19,2.972836236291454e-19,2.927275812966296e-19,2.9712536921575477e-19,2.926792961294045e-19,2.991723714243983e-19,2.9787162875436865e-19,3.39148296526945e-19,3.617038334197211e-19,3.653340102297902e-19,6.6925863936976155e-19,4.434869004545419e-19,5.966836721647724e-19,3.6274734804826026e-19,1.0455419528843892e-18,4.881702426579212e-19,9.0984451569024e-19,2.880603548989433e-18,2.235190983633457e-18
11,Baamulaiza_resampled.mp3,69,0.00018586999803242357,5.734043617033696e-05,2.1339581178122114e-05,2.3985064875884136e-05,2.4487707231240467e-05,2.088078419996567e-05,1.5434347942716944e-05,1.188796441764075e-05,8.538218509044853e-06,5.390316676610272e-06,7.600209998404496e-06,4.152286592270117e-06,3.965021156963947e-06,5.700791035901409e-06,2.3153205110084293e-06,3.5249687911270894e-06,2.2361476704685545e-06,3.7357997196754925e-06,2.6221206959354247e-06,2.513084655962659e-06,2.9680356535843962e-06,2.2437850603580277e-06,2.2072789995451243e-06,2.532562831536655e-06,1.479209963225925e-06,1.3330820156175275e-06,1.3220863049027026e-06,1.3112011141901179e-06,1.167227313280802e-06,1.017869758975302e-06,6.951837027610131e-07,2.4907951250048913e-09,1.3475969329638518e-15,7.603908597684858e-17,1.4547542277367342e-17,4.5307139439025135e-18,1.9361842973488738e-18,1.107367735337311e-18,7.885403368124388e-19,6.293996691777752e-19,5.522041681673162e-19,4.927195034560473e-19,4.726303481610341e-19,4.1714618682901806e-19,4.587606076240422e-19,4.345228222687836e-19,4.400600339417128e-19,4.2307495955067595e-19,4.253253684775452e-19,3.83205027989265e-19,4.406544187047308e-19,3.936199699417708e-19,3.9249813571772347e-19,3.849419173124032e-19,3.9427605380392583e-19,4.546441016829191e-19,3.877586641659252e-19,4.46098792831086e-19,4.1528835234270547e-19,4.348385539201417e-19,5.414955531119072e-19,5.587483914256203e-19,4.7862415412992e-19,5.9050508644447955e-19,8.030153260689989e-19,5.188877362180376e-19,9.39884847914619e-19,2.749648397755698e-18,2.1722216020890568e-18
12,Baarish_resampled.mp3,69,7.011038514133639e-05,8.703458916210046e-05,5.337729256798071e-05,3.1944928484291084e-05,1.5354054275818614e-05,9.910399363988904e-06,3.680337684770507e-06,3.9352938322371446e-06,2.656334618218396e-06,3.0254705089635375e-06,9.6460146235328e-07,8.574558722735998e-07,8.574976786033569e-07,6.675112369837335e-07,6.313128182059425e-07,4.619443846076965e-07,7.341747719280908e-07,8.472258355911655e-07,4.0477997498206537e-07,4.3433363721800406e-07,2.373552458336076e-07,2.44739395781431e-07,1.4335148543152478e-07,1.860223220645971e-07,2.162801908547478e-07,2.420156305485393e-07,1.994946112232864e-07,2.1645716326690254e-07,1.4094930344794653e-07,1.790849950974994e-07,9.155344644500067e-08,3.018616937194981e-10,1.7783362540315374e-16,1.0748729077009834e-17,2.289275097433977e-18,8.484113354312653e-19,4.651282079196583e-19,3.41085118494263e-19,2.907904164190735e-19,2.6392699500944945e-19,2.4921551506416034e-19,2.431760798406496e-19,2.424475242086093e-19,2.336035920832112e-19,2.2975309247160045e-19,2.2216844320230697e-19,2.2516701544317754e-19,2.221808065217073e-19,2.301680832708634e-19,2.233001046383509e-19,2.351927753341503e-19,2.3309803272167956e-19,2.2595334272818804e-19,2.333634824825896e-19,2.229666591977632e-19,2.2650710761900495e-19,2.2613169957384085e-19,2.3232167277588103e-19,2.6717017444194054e-19,2.582613107020431e-19,2.589886345513796e-19,2.760867750405652e-19,3.992076873282555e-19,4.435748614668152e-19,6.502690704708683e-19,8.718032188155846e-19,1.6049603772927742e-18,1.45873112076699e-18,1.1558491215817984e-18
13,Bahara_resampled.mp3,69,0.00015651406923499375,2.2627161989854282e-05,3.5838326294071255e-05,8.362739823963214e-06,1.687285987321452e-05,9.007519737601737e-06,6.942442138987001e-06,3.2615530622139085e-06,4.404278565646725e-06,1.9969869858971195e-06,2.627035488403946e-06,2.4096197737449704e-06,1.7128938417416048e-06,1.0597825919584532e-06,1.2454457723657293e-06,6.254094952043348e-07,1.2131880610130882e-06,1.2663434222777718e-06,8.286866821126587e-07,1.4513806040786707e-06,7.562515822679986e-07,9.312501750819218e-07,4.896052971240862e-07,4.413057788921918e-07,5.527547532700638e-07,3.299526562208921e-07,4.3039695766675804e-07,2.425089235686173e-07,2.8314095931901253e-07,2.9440672587576656e-07,1.409280058320106e-07,3.717673525014511e-10,2.581610371842893e-16,1.5810459140310706e-17,3.340245697951026e-18,1.1803205640807891e-18,5.981061265529965e-19,4.0253227393676595e-19,3.2308892565809507e-19,2.9877940154856214e-19,2.6731878103554683e-19,2.5350621205026215e-19,2.541693493492051e-19,2.422822780026753e-19,2.4337787717875597e-19,2.336835803771534e-19,2.4691449449312877e-19,2.285087749094465e-19,2.7155990862654116e-19,2.333405367266005e-19,2.4162696379411667e-19,2.3758906208735284e-19,2.243731884500473e-19,2.469414692353561e-19,2.238141760485325e-19,2.363279404879333e-19,2.426649122805092e-19,2.483821659698116e-19,2.557648358442265e-19,2.3383994855150445e-19,2.563714816851943e-19,2.6623966200533785e-19,3.907641540872116e-19,4.393786556086315e-19,3.936239370990547e-19,4.392451887214385e-19,7.566381975000558e-19,2.4857404525557894e-18,1.9381278132684373e-18
14,Bekhayali__Arijit_Singh_Version___From__Kabir_Singh___resampled.mp3,69,0.0001125494545163079,9.553939507265168e-05,6.831510965622433e-05,5.651148522520917e-05,4.4277056245354514e-05,1.023540418593223e-05,7.453125147953002e-06,3.6823224193662816e-06,4.14568058990943e-06,5.652880024615746e-06,2.6039104136034916e-06,1.514395982342901e-06,3.128752872841334e-06,1.6691520754455183e-06,1.6599090740632266e-06,1.3149524149950768e-06,3.0065232236188745e-06,1.4229055802953198e-06,1.1561327457497048e-06,7.962004975139174e-07,6.548356270403672e-07,7.159101158362311e-07,6.232148780382755e-07,4.59564832048263e-07,7.321368297522328e-07,4.398235900833255e-07,4.5222969016585107e-07,4.77375713313169e-07,4.726106666070805e-07,5.005206927755486e-07,3.969013786320575e-07,8.002470289520562e-10,6.104792086975617e-16,3.6233966044604304e-17,7.13441358639647e-18,2.3293727430425888e-18,1.0843967884416813e-18,6.894933589263591e-19,5.42415152681509e-19,4.589044405746503e-19,4.1502215837668775e-19,3.8766035367713764e-19,3.7344000543961444e-19,3.619969327702152e-19,3.630848508770922e-19,3.4985974788431027e-19,3.564410352686302e-19,3.383995358907346e-19,3.500904451110498e-19,3.3724793980084906e-19,3.5414363905512824e-19,3.623321825883575e-19,3.5163937030488715e-19,3.715770897797494e-19,3.4245481441721363e-19,3.6087984874114255e-19,3.3767029678403388e-19,3.595028199719759e-19,3.7697342040579933e-19,4.065690670150361e-19,4.039584667959386e-19,3.6609068435832403e-19,6.090074392693479e-19,6.708752495691375e-19,1.1745612165746122e-18,1.5731874492166472e-18,1.8757468284859692e-18,1.912970809545845e-18,1.5732392786694264e-18
15,Bekhayali__From__Kabir_Singh___resampled.mp3,69,0.00011971043622739716,0.00010594087305094829,5.5207129951814116e-05,4.3373016833304485e-05,2.8346768064537182e-05,1.179357036482347e-05,1.709572552219379e-05,6.944056094840136e-06,8.887078754291935e-06,6.314567045290577e-06,3.068239714810328e-06,1.9355563318419374e-06,3.996897120460555e-06,2.709609556647806e-06,3.5838802289817827e-06,1.9011708877526469e-06,2.7291994890957603e-06,1.0459876026925527e-06,1.1791406480156493e-06,9.72697644722097e-07,8.675122155840879e-07,7.723232012595197e-07,6.810298824340352e-07,5.291916815806464e-07,6.951153772375107e-07,4.012251094724143e-07,3.5236154241272606e-07,3.0924783852277247e-07,2.413377414299562e-07,2.0449835894666788e-07,1.1569487148846857e-07,2.747671872860857e-10,2.214865836252976e-16,1.3295150929988552e-17,2.9421430435169642e-18,1.154357438714597e-18,6.625576728142581e-19,4.983651293062884e-19,4.3133419148461105e-19,3.9719860757246037e-19,3.778768652699124e-19,3.6300236614306174e-19,3.6115526353023977e-19,3.597101606938756e-19,3.612898181774721e-19,3.5025955504123783e-19,3.613327058953668e-19,3.4464256551621444e-19,3.592270742249577e-19,3.4314341312277583e-19,3.5302902179651923e-19,3.599223007935175e-19,3.660740903428459e-19,4.344030206004666e-19,3.650078362519978e-19,3.897623865137409e-19,3.5109008796518257e-19,3.7278008186335326e-19,3.9523670184544767e-19,4.2764002319473676e-19,5.076798501519714e-19,3.980035890817171e-19,7.973100904678657e-19,5.182085875482324e-19,9.10848583317616e-19,1.2217967075322711e-18,1.9625081029069556e-18,2.1306980051727762e-18,1.738558232384282e-18
16,Bikhre_resampled.mp3,69,5.530928514074945e-05,6.249610726378998e-05,2.62441550379993e-05,3.832911405867459e-06,2.400231724993534e-06,4.494546946330902e-06,2.6714346895842803e-06,9.426594803872622e-07,6.595960145877203e-07,5.731828884225028e-07,8.145944797765239e-07,2.5653213867141634e-07,2.7811866630328733e-07,1.950948817726453e-07,1.6648028860078356e-07,2.2404097165568592e-07,3.1636211093453165e-07,1.337648662482623e-07,1.431459209975751e-07,1.5707226655751974e-07,2.1241558328893309e-07,3.040238390446063e-07,1.7143013893941183e-07,1.3565003719834936e-07,1.0299302686472877e-07,9.355319085919997e-08,9.017167661344408e-08,1.218168927875842e-07,1.3206177016896798e-07,8.27304928087615e-08,3.6927496272918055e-08,1.6472056534477194e-10,7.977658651382181e-17,4.546602244985159e-18,1.0082379976794939e-18,3.9873221316056324e-19,2.342615808601382e-19,1.7819139817309843e-19,1.5585687890942144e-19,1.4910094303493136e-19,1.4364400086875432e-19,1.3526657370085264e-19,1.3310044523192607e-19,1.304094635814781e-19,1.3056468176849855e-19,1.294134552254617e-19,1.329457793747175e-19,1.2789628119974355e-19,1.3009005405015688e-19,1.2320793108102894e-19,1.2505242440073645e-19,1.25363014344432e-19,1.2504638870537352e-19,1.2559256907363084e-19,1.2493864829043243e-19,1.2611792392273747e-19,1.219126292600203e-19,1.3232395002824314e-19,1.3205812149482547e-19,1.2868433198783907e-19,1.3942156961594462e-19,1.3308292608937002e-19,2.302066775754188e-19,1.480592403770876e-19,1.6436582756075283e-19,2.6873264664609564e-19,1.3681265435042154e-18,5.873219410267636e-19,5.621853974384928e-19
17,Bol_Na_Halke_Halke_resampled.mp3,69,0.00011172470402561827,2.78089348182939e-05,3.5928960207701184e-05,2.557463281617312e-05,1.4441894868051482e-05,4.744817476969377e-06,7.018289704654911e-06,5.3895855275553035e-06,3.5730953696559383e-06,3.7303464888776834e-06,3.6910614363427603e-06,1.330716551927714e-06,2.064731151621753e-06,1.8716948287535668e-06,1.7132841773275596e-06,8.109003293263524e-07,1.6978226148256665e-06,8.607076106280504e-07,1.3063934299892154e-06,9.528031754607675e-07,7.07613380570718e-07,5.560755841158752e-07,5.604256694854824e-07,4.7203960489423013e-07,6.882194774247779e-07,3.224364143409602e-07,2.0415209241919124e-07,2.985287510126657e-07,1.2630060706350083e-07,1.244282463751098e-07,6.761195792011627e-08,2.8022861096608687e-10,1.4427149118290765e-16,8.675946607805429e-18,1.9254369198849707e-18,7.507560288518384e-19,4.296053450659324e-19,3.1668224722454623e-19,2.667151386471151e-19,2.448792390139227e-19,2.4457206459536055e-19,2.239673407951197e-19,2.2771454365728996e-19,2.2898543937710115e-19,2.3293550181296975e-19,2.1575899494131245e-19,2.2287784440685345e-19,2.142990428199849e-19,2.2411688560333935e-19,2.215803722211147e-19,2.2270697175433043e-19,2.214549319189986e-19,2.1829270484066625e-19,2.275504309313483e-19,2.3620051269692113e-19,2.225159908528536e-19,2.1562450751191828e-19,2.4346470077524766e-19,2.3838987943237254e-19,2.544358933895019e-19,2.693597125255606e-19,2.844283875286783e-19,3.3975391318903987e-19,2.6222359958808134e-19,7.114237704813961e-19,6.656415206423916e-19,7.650015512691458e-19,2.0988570000862596e-18,1.6466812390922523e-18
18,Brown_Munde_resampled.mp3,69,0.00022412068959077968,3.226751999925316e-05,3.021973370481294e-05,2.703038033918501e-05,9.401299989170666e-06,9.625780242553614e-06,5.3149788027882335e-06,7.92571092115451e-06,4.100147137136024e-06,2.5821767379793258e-06,2.4168301858344757e-06,1.9427456338571362e-06,1.371841518701323e-06,2.306474343503396e-06,1.0526347447765227e-06,1.008727594686899e-06,9.04843405636492e-07,8.306442094151163e-07,7.104040191413144e-07,8.043213633862778e-07,5.245540721962235e-07,6.863618515276729e-07,8.950754061286398e-07,4.595660003423231e-07,4.541532319312577e-07,8.325368715681419e-07,7.857321681199077e-07,4.861317512807449e-07,1.700268039218855e-07,2.4580770073665706e-07,1.9127484213265987e-07,1.2651119514162432e-09,3.26817428835943e-16,1.9561634432184076e-17,3.9653426514530285e-18,1.3842814092025131e-18,7.094146069191742e-19,4.930776024551712e-19,3.991813248537853e-19,3.450734501765972e-19,3.3279441307733495e-19,3.424045875096087e-19,3.515047940395594e-19,3.0669162566054964e-19,3.000476344867401e-19,2.8605646419258365e-19,3.162033843315108e-19,2.8428002521648396e-19,2.869887106829736e-19,2.8064875580566537e-19,2.9444385026173214e-19,2.959838776390869e-19,2.937442041052107e-19,2.848852670894435e-19,2.988293536184739e-19,2.9469515704999097e-19,2.916953555167053e-19,2.9013324532946913e-19,3.0164407293599707e-19,3.274129210842089e-19,3.8216745975920066e-19,3.413506945419393e-19,3.459188999520776e-19,3.465078065975533e-19,6.088477623352824e-19,6.972345362723162e-19,6.323873544408189e-19,1.1193289376133035e-18,1.1655955700210676e-18
19,Bulleya_resampled.mp3,69,3.338540817081406e-05,1.5941979839914706e-05,1.2667745702637332e-05,1.292216399236639e-05,6.805278100173201e-06,2.1521979026565887e-06,1.9056013639380862e-06,1.2374558788127089e-06,7.743372513189167e-07,9.728635266274903e-07,8.028610927788535e-07,3.9179798829000127e-07,4.945391474934007e-07,4.047171647883381e-07,3.2201946512373133e-07,4.861670467633325e-07,4.3471062138901553e-07,3.250605400788411e-07,2.509155860992734e-07,1.3897048366389911e-07,2.0876992324983369e-07,2.307537228144665e-07,1.897757160057483e-07,1.5110175630445343e-07,1.3767112310195043e-07,1.0954741392692186e-07,9.038761072884631e-08,7.722597817416762e-08,5.0923916383221124e-08,4.7761185739459124e-08,3.4263377725084904e-08,1.4936821032715889e-10,7.530778529971763e-17,4.032474430081541e-18,8.163019351443091e-19,2.965137212427466e-19,1.585553685614173e-19,1.150696290930825e-19,9.730120100097481e-20,8.714680415023595e-20,8.446417900830384e-20,8.028830545407219e-20,8.095201946515367e-20,7.729349527071684e-20,7.858637952197884e-20,7.665569905222667e-20,8.188066691187331e-20,7.66258954356722e-20,7.570222365198235e-20,7.311602034798191e-20,7.809041504185981e-20,8.003532092757128e-20,7.88742842614587e-20,7.945342057846836e-20,7.901501620360868e-20,7.591646274308375e-20,7.43751703395954e-20,7.951424051990262e-20,8.20077384831459e-20,8.708485655724412e-20,9.202145461651587e-20,9.0290217341461e-20,1.0048642751331253e-19,1.028504375625866e-19,2.794195310139967e-19,1.9214794550301364e-19,2.99409326303022e-19,4.916879797364155e-19,4.04958025755281e-19
20,Chaand_Raaton_Meinn_2_0_resampled.mp3,69,1.1603837196421708e-05,2.353773699631601e-05,1.611129054605595e-05,1.647804187502679e-05,1.311102267711196e-05,7.012821027850738e-06,1.4289197674264656e-06,8.820075486145732e-07,2.1740919407866955e-06,1.856590441300051e-06,1.5152759692917005e-06,1.1925606223122074e-06,7.254380801667198e-07,6.921823153371611e-07,5.430183761485589e-07,9.1990203762773e-07,8.76620243078487e-07,5.858670211664134e-07,6.38632648859484e-07,4.486992497861042e-07,3.8554332629107476e-07,5.200756746481073e-07,6.413228814853053e-07,7.190489087830546e-07,6.365303591535265e-07,3.1087129233357333e-07,1.9346652512921114e-07,1.271924896117427e-07,1.2922521957331938e-07,1.324278894888377e-07,1.0048813808276693e-07,5.270773471365716e-10,1.962522585247841e-16,9.644888783509627e-18,1.7972801652104023e-18,5.820319982693842e-19,2.7433391272693733e-19,1.7723731187381661e-19,1.389777514065715e-19,1.19962073676198e-19,1.0693282361941832e-19,1.0100916957856443e-19,1.0454425639961915e-19,1.0605106456801743e-19,1.225977646751503e-19,1.0646872870269921e-19,1.0764244042021745e-19,9.165838401753969e-20,9.715440221514492e-20,9.444237093201999e-20,9.794336377461117e-20,9.981385449990775e-20,9.964184959237455e-20,9.9320477965589e-20,8.731702630905796e-20,9.288352877087651e-20,9.443025110418492e-20,1.0036957985943019e-19,1.0456235444115574e-19,1.1160803730294082e-19,1.0586123920207953e-19,9.098853943741471e-20,1.2230126212825826e-19,2.0224416684249243e-19,3.6303997632142327e-19,2.897066113950765e-19,4.001225004255897e-19,2.8270628149233535e-19,2.367602816771038e-19
21,Chaiyya_Chaiyya_resampled.mp3,69,0.00015800275692811488,2.8213220047146055e-05,1.3238765333991783e-05,1.1312617209211702e-05,1.518895433456714e-05,5.368568909718651e-06,5.060218677499113e-06,3.0095924601819263e-06,3.4985042355898274e-06,3.968276161676521e-06,3.1861577855696086e-06,1.4571953896984215e-06,1.9420264308520124e-06,1.117997139816841e-06,1.0715062818657279e-06,1.0603227651386929e-06,1.1616943515627178e-06,6.044132395703278e-07,5.841269770388338e-07,4.398914671772599e-07,3.387814651947155e-07,3.562930431876044e-07,3.3630431160169206e-07,4.107508028370483e-07,3.8011127939746467e-07,1.7371295350690248e-07,1.3872195950538848e-07,1.3364245720556313e-07,1.1904642217424153e-07,1.0961151394609743e-07,7.660130182771269e-08,1.932937005999489e-10,1.5806731542588689e-16,9.189230181506753e-18,1.92310691060039e-18,7.192595935960561e-19,4.015528646921054e-19,2.987821556192962e-19,2.5816290508912257e-19,2.3641592245427437e-19,2.231357232316124e-19,2.1761183581873733e-19,2.1338018575857268e-19,2.1384322954191253e-19,2.1529581647932077e-19,2.1639722438389905e-19,2.1170532203301323e-19,2.0423381979544234e-19,2.0793530337056608e-19,2.039920023976955e-19,2.1021638273371866e-19,2.1049217168925578e-19,2.1857344080661155e-19,2.2407522827411785e-19,2.148630450490027e-19,2.167324071714149e-19,2.0964450170919914e-19,2.414006436655811e-19,2.4184257792528374e-19,2.528148147523347e-19,2.5819502992983436e-19,2.518403510676425e-19,3.302666659951194e-19,2.6950776498887273e-19,5.227816828278771e-19,3.5588014268529684e-19,7.277877325560769e-19,3.633718520909512e-18,2.780520183279327e-18
22,Chal_Wahan_Jaate_Hain__From__Chal_Wahan_Jaate_Hain___resampled.mp3,69,0.00021047899309735817,4.802761253570113e-05,3.059444424719189e-05,3.171164185656371e-05,1.6106320073851027e-05,9.945083559457331e-06,3.4985356484118763e-06,4.024572705407696e-06,5.076937594299431e-06,4.403167706850412e-06,2.2336811498199482e-06,1.7186996013641565e-06,1.0503699471808014e-06,9.613545497215257e-07,1.071298863036714e-06,3.882930000851977e-07,6.14797575823822e-07,8.47526212143599e-07,4.944882025875677e-07,5.4621696999477e-07,2.3649119042527933e-07,4.0860954008226376e-07,3.004568662114723e-07,3.192132976032608e-07,3.0258097396757927e-07,2.1698425453100935e-07,2.3561405140095856e-07,1.5780135492665564e-07,2.0696929087095387e-07,2.7561992533897075e-07,1.329812453627915e-07,5.572716754476678e-10,2.564654539136065e-16,1.482302297604757e-17,3.0819601038345625e-18,1.1182379918968706e-18,6.057056801086181e-19,4.388371247888192e-19,3.765688324811457e-19,3.4283841499218457e-19,3.182855865751163e-19,3.069113565883542e-19,3.040347200958399e-19,2.958106593763049e-19,2.9589204176731415e-19,2.9360589315093523e-19,2.9443162264647347e-19,2.826067597050339e-19,2.964506801582196e-19,2.856571199368392e-19,2.9844868671340115e-19,2.9068899108309776e-19,2.842012020501294e-19,3.119285959054743e-19,2.813175165903061e-19,2.995552612173064e-19,2.8883433693127136e-19,3.164257454911426e-19,3.4987271630907003e-19,3.517471522303817e-19,3.1851091432821353e-19,3.206563503124958e-19,4.3273499318549125e-19,4.772121122941625e-19,7.238338312603439e-19,7.358571593480839e-19,9.470838037654168e-19,1.3870395679253222e-18,1.5799097057258521e-18
23,Char_Baj_Gaye_-_Party_Abhi_Baaki_Hai_resampled.mp3,69,0.00026982765899699076,3.065081017811729e-05,7.0042812849209996e-06,1.5791019624881264e-05,9.151538119782562e-06,1.2069314145203248e-05,6.865965541334157e-06,7.978916064228343e-06,4.2406379186630525e-06,3.427809534768955e-06,2.1349398664418565e-06,2.3257185617493793e-06,2.3937402261351823e-06,2.1836235178491376e-06,1.216461937633313e-06,1.2599445468144986e-06,1.1193260698154052e-06,1.3337976411437754e-06,7.778690492438895e-07,7.262587101065686e-07,6.197244988411546e-07,8.139870981596459e-07,5.052826531983386e-07,4.814735059844441e-07,5.837259770866777e-07,5.279286944419795e-07,3.0472048988682255e-07,1.8460481046374546e-07,2.4303507076021307e-07,2.1794802911034554e-07,1.4243931239253422e-07,9.044542664729255e-10,2.771892686855985e-16,1.5517570494233893e-17,3.2727923283391187e-18,1.1916513048364145e-18,6.366831669816226e-19,4.511459734651048e-19,3.8822955106602114e-19,3.4671916647617372e-19,3.1796455611644456e-19,3.0869158673968925e-19,3.1044324112163054e-19,3.098027912699592e-19,3.0506629080319195e-19,2.940081739172484e-19,3.0841021018845653e-19,2.9519810835988967e-19,2.9943324370430167e-19,2.8758509252864733e-19,3.1058559275268223e-19,3.0629096643355636e-19,2.945121962597231e-19,2.993651902712582e-19,3.052661646575982e-19,3.2577105186054563e-19,3.07343478107601e-19,3.0723756408783284e-19,3.16193422637572e-19,3.325110204901118e-19,4.28270219887706e-19,3.2792606338349464e-19,4.673939855680867e-19,3.450501553534469e-19,4.625060733414579e-19,3.764423441303708e-19,5.637522135206678e-19,2.4457039903649176e-18,1.927388547860943e-18
24,Chunari_Mein_Daag_resampled.mp3,69,0.00019629800694000372,2.4242777987354416e-05,1.0119845702929686e-05,1.4937419569275234e-05,8.387242607693783e-06,3.103426660756573e-06,2.7498917610994474e-06,1.3255155062107443e-06,1.1553899062366896e-06,7.228662156070156e-07,7.645447434241631e-07,6.486844269991813e-07,1.1852473184221985e-06,7.466745714750122e-07,7.102349428319779e-07,6.934614430505353e-07,7.241799284337919e-07,5.309488390054394e-07,6.831601443593666e-07,5.782491936888371e-07,9.979490052592795e-07,1.0279000396030743e-06,8.984801706375963e-07,6.084328518159767e-07,4.083415437089891e-07,4.1037153955900666e-07,3.9195298277274946e-07,5.378047174041172e-07,3.8490542770875615e-07,3.913629121963765e-07,2.7557166999178473e-07,2.238981765324614e-09,5.925732380151637e-16,3.014361571473577e-17,5.694513990639242e-18,1.8144038274224603e-18,8.231405487527155e-19,5.040534433408891e-19,3.8149430388082176e-19,3.336224924361607e-19,2.942939126543274e-19,2.671338629484433e-19,2.556703421168944e-19,2.386688722211053e-19,2.5315906564949113e-19,2.4571044119384724e-19,2.5864699942029743e-19,2.3521695368734144e-19,2.368682068603317e-19,2.222613059224878e-19,2.2588503764552573e-19,2.248365193892828e-19,2.253923833976253e-19,2.2962377539725857e-19,2.238522102084508e-19,2.2515942484792277e-19,2.202615635076005e-19,2.1799928802470065e-19,2.172768351564668e-19,2.2817945845491556e-19,2.30131318242799e-19,2.2832591723670733e-19,2.81113417548162e-19,2.627649019184332e-19,4.0351969583266227e-19,2.953467912442102e-19,4.550447721907122e-19,2.52054293057151e-18,2.0044914049111062e-18
25,Dance_Basanti__From__Ungli___resampled.mp3,69,0.00015401002213061006,5.791906801049758e-05,1.624938865061122e-05,2.9936203536018046e-05,1.4308462034092554e-05,1.2055677742536525e-05,1.184055366921117e-05,7.563495372393811e-06,7.755999376364157e-06,7.326032099524509e-06,7.072500070028813e-06,6.537040574118647e-06,4.989430196585501e-06,6.070425861508552e-06,3.663364876960039e-06,3.471617898021899e-06,2.151043815831242e-06,1.3798932945827256e-06,1.1532460086400258e-06,7.41380065501736e-07,1.007781094164358e-06,6.74531513766509e-07,1.2463008919702976e-06,1.043748396635233e-06,8.012625602844525e-07,6.005084996718495e-07,4.83991524805818e-07,5.26908645596695e-07,4.1073755630283245e-07,4.4363720671854143e-07,2.7184464771546247e-07,1.6219705410105439e-09,5.940479745333643e-16,3.113718812777069e-17,5.981215299980322e-18,1.9584146872877e-18,9.178644940971678e-19,5.903980989842019e-19,4.585110469955727e-19,3.944748864747002e-19,3.5905711608713125e-19,3.4302304206421677e-19,3.3263141854020258e-19,3.2500263851403926e-19,3.33658318392639e-19,3.271992839396094e-19,3.1232214010409716e-19,2.975259174195247e-19,3.0726402646243305e-19,2.9747269758900443e-19,3.0034649651462617e-19,3.0840453405606667e-19,3.573591118652877e-19,3.2528018661994006e-19,3.915600938933307e-19,3.4494720643898563e-19,3.5772793503521226e-19,3.7302966756974673e-19,4.100432057953062e-19,4.017156760626235e-19,4.2392005119736677e-19,4.760149815127646e-19,3.9094031953559917e-19,3.697351189096201e-19,8.212528226041748e-19,3.8865099123015906e-19,8.832616922041442e-19,2.227535238155368e-18,1.763085395667972e-18
